ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-8076,MapQuest,201,2,12/21/2016 18:48,12/21/2016 19:17,38.660976,-121.355164,,,0.01,Accident on Madison Ave at Date Ave.,4701,Madison Ave,R,Sacramento,Sacramento,CA,95841-2516,US,US/Pacific,KMCC,12/21/2016 18:50,46.4,,76,30.05,8,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-8077,MapQuest,201,2,12/21/2016 18:46,12/21/2016 19:16,37.833797,-121.185966,,,0.01,Accident on Austin Rd at Northland Rd.,8999,Northland Rd,L,Manteca,San Joaquin,CA,95336-8774,US,US/Pacific,KSCK,12/21/2016 18:55,46,44.8,79,30.04,7,SSW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8078,MapQuest,201,2,12/21/2016 18:50,12/21/2016 19:19,38.372547,-121.399063,,,0,Accident on Kammerer Rd at McMillan Rd.,8301,Kammerer Rd,L,Elk Grove,Sacramento,CA,95757-9558,US,US/Pacific,KSAC,12/21/2016 18:53,45,,86,30.04,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8079,MapQuest,201,2,12/21/2016 19:04,12/21/2016 19:33,39.093697,-122.799492,,,0.01,Accident on CA-20 at 3rd St.,6031,E Highway 20,L,Lucerne,Lake,CA,95458,US,US/Pacific,KUKI,12/21/2016 18:56,46.9,,83,30.06,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8080,MapQuest,241,3,12/21/2016 19:12,12/21/2016 19:41,37.808498,-122.366852,,,0.01,#2 lane blocked due to accident on I-80 Westbound at Exit 4A Treasure Is.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,12/21/2016 18:53,57,,53,30.05,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8081,MapQuest,201,3,12/21/2016 19:11,12/21/2016 19:40,38.516293,-121.522133,,,0.01,Right hand shoulder blocked due to accident on I-5 Southbound at Exit 514 43rd Ave.,,I-5 S,R,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,12/21/2016 18:53,45,,86,30.04,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8082,MapQuest,241,3,12/21/2016 19:20,12/21/2016 19:49,37.823383,-122.263908,,,0.01,#4 lane blocked due to accident on I-580 Westbound at Exits 19B 19C 19D 20 I-980.,,I-580 W,R,Oakland,Alameda,CA,94609,US,US/Pacific,KOAK,12/21/2016 18:53,57,,53,30.05,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8083,MapQuest,201,3,12/21/2016 19:22,12/21/2016 19:51,37.547291,-122.02317,,,0.01,Accident on I-880 Northbound at Exit 19 Thornton Ave.,,CA-84 W,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,12/21/2016 19:47,51.8,,62,30.05,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8084,MapQuest,201,2,12/21/2016 19:27,12/21/2016 19:57,37.761871,-120.817337,,,0,Accident on Stearns Rd Southbound at Sierra Rd.,9801,Sierra Rd,L,Oakdale,Stanislaus,CA,95361,US,US/Pacific,KMOD,12/21/2016 19:53,44.1,41.5,79,30.07,6,ESE,4.6,,Haze,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8085,MapQuest,241,2,12/21/2016 19:31,12/21/2016 20:00,37.45882,-122.137894,,,0.01,#4 lane blocked due to accident on US-101 Northbound at Exit 403 Bayshore Rd.,,US-101 N,R,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,12/21/2016 19:47,51.8,,62,30.05,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8086,MapQuest,201,3,12/21/2016 19:36,12/21/2016 20:05,38.237938,-122.096626,,,0.01,Slow lane blocked due to accident on I-80 Eastbound at i-80 / CA-12.,,I-80 E,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,12/21/2016 19:54,48,,71,30.03,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8087,MapQuest,241,2,12/21/2016 19:41,12/21/2016 20:11,38.814556,-122.712074,,,0.01,Lane blocked due to accident on CA-175 at Gifford Springs Rd.,17000,State Highway 175,R,Middletown,Lake,CA,95461-7520,US,US/Pacific,KSTS,12/21/2016 19:53,43,41.3,89,30.03,10,NW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8088,MapQuest,201,2,12/21/2016 19:42,12/21/2016 20:12,37.262299,-121.951088,,,0.01,Accident on CA-85 Southbound at Exits 10 11A CA-17.,,CA-17 S,R,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,12/21/2016 19:53,54,,53,30.04,10,WSW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8089,MapQuest,336,3,12/21/2016 19:37,12/21/2016 20:07,37.491714,-121.919075,,,0.01,Lane blocked on exit ramp due to accident and oil spillage on I-680 Northbound at Exit 12 CA-262 Mission Blvd.,,I-680 N,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,12/21/2016 19:56,55.9,,47,30.06,10,NNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8090,MapQuest,201,2,12/21/2016 19:38,12/21/2016 20:08,38.610462,-121.382965,,,0.01,Accident on Watt Ave at El Camino Ave.,,Watt Ave,R,Sacramento,Sacramento,CA,95825,US,US/Pacific,KMCC,12/21/2016 19:30,46.4,,76,30.06,9,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-8091,MapQuest,203,2,12/21/2016 19:55,12/21/2016 20:25,38.814556,-122.712074,,,0.01,Multi-vehicle accident on CA-175 at Gifford Springs Rd.,17000,State Highway 175,R,Middletown,Lake,CA,95461-7520,US,US/Pacific,KSTS,12/21/2016 19:53,43,41.3,89,30.03,10,NW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8092,MapQuest,241,2,12/21/2016 19:54,12/21/2016 20:23,37.617908,-122.152847,,,0.01,#3 lane blocked due to accident on CA-92 Westbound at CA-92 / TP.,,J Arthur Younger Fwy W,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,12/21/2016 19:54,53.1,,50,30.08,10,East,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8093,MapQuest,201,2,12/21/2016 20:08,12/21/2016 20:38,37.560017,-122.279259,,,0.01,Accident on CA-92 Westbound at Exit 14B Chess Dr.,,J Arthur Younger Fwy W,R,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,12/21/2016 19:47,51.8,,62,30.07,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8094,MapQuest,201,2,12/21/2016 20:08,12/21/2016 20:37,38.552116,-121.415855,,,0.01,Right hand shoulder blocked due to accident on US-50 Eastbound at Exit 9 CA-16 Howe Ave.,,US-50 E,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,12/21/2016 19:45,41,37.1,93,30.05,10,SE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8095,MapQuest,201,2,12/21/2016 20:06,12/21/2016 20:35,38.595917,-121.393829,,,0.01,Right hand shoulder blocked due to accident on Arden Way Eastbound at Bonnie Way.,3030,Arden Way,R,Sacramento,Sacramento,CA,95825-2049,US,US/Pacific,KMCC,12/21/2016 20:10,44.6,43.1,81,30.06,8,SE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8096,MapQuest,241,2,12/21/2016 20:19,12/21/2016 20:48,37.958805,-122.509361,,,0.01,#2 lane blocked due to accident on US-101 Northbound at US-101 / Francisco Blvd.,,US-101 S,R,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,12/21/2016 20:15,42.8,,93,30.06,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8097,MapQuest,201,3,12/21/2016 20:13,12/21/2016 20:42,38.099983,-122.22966,,,0.01,Right hand shoulder blocked due to accident on I-80 Eastbound at I-80 Exits 30B 30C / Georgia St.,,I-80 E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,12/21/2016 19:54,48,,71,30.03,10,East,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8098,MapQuest,201,2,12/21/2016 20:24,12/21/2016 20:53,37.709599,-122.122437,,,0.01,Accident on Foothill Blvd in Hayward.,15120,Foothill Blvd,L,San Leandro,Alameda,CA,94578,US,US/Pacific,KHWD,12/21/2016 20:54,48.9,,59,30.08,10,Calm,,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-8099,MapQuest,241,2,12/21/2016 20:22,12/21/2016 20:52,37.407936,-122.004265,,,0.01,#1 lane blocked due to accident on CA-237 Eastbound at Exit 5 County Hwy-G2 Lawrence Expy.,,Southbay Fwy,R,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,12/21/2016 19:56,55.9,,47,30.06,10,NNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8100,MapQuest,241,2,12/21/2016 20:33,12/21/2016 21:03,37.354122,-121.866264,,,0.01,#1 lane blocked due to accident on US-101 Southbound at Exits 386A 386B McKee Rd.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,12/21/2016 20:47,50,,66,30.07,10,Variable,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8101,MapQuest,241,2,12/21/2016 20:51,12/21/2016 21:20,39.269005,-123.219887,,,0,Lane blocked due to accident on West Rd at Ellen Lynn St.,11539,West Rd,L,Redwood Valley,Mendocino,CA,95470-6118,US,US/Pacific,KUKI,12/21/2016 20:56,42.1,,89,30.07,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8102,MapQuest,241,2,12/21/2016 20:42,12/21/2016 21:11,38.496155,-122.756393,,,0.01,#2 lane blocked due to accident on US-101 Southbound at Exit 494 Mark West Springs Rd.,,River Rd,R,Santa Rosa,Sonoma,CA,95403,US,US/Pacific,KSTS,12/21/2016 20:53,42.1,,92,30.04,9,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8103,MapQuest,241,2,12/21/2016 20:47,12/21/2016 21:16,37.45882,-122.137894,,,0.01,#2 lane blocked due to accident on US-101 Northbound at Exit 403 Bayshore Rd.,,US-101 N,R,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,12/21/2016 20:47,48.2,,76,30.05,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8104,MapQuest,241,3,12/21/2016 20:42,12/21/2016 21:12,37.693569,-122.05648,,,0.01,#2&amp;#3 lane blocked due to accident on I-580 Eastbound at Exit 37 Grove Way.,,I-580 E,R,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,12/21/2016 20:54,48.9,,59,30.08,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8105,MapQuest,241,2,12/21/2016 20:45,12/21/2016 21:15,39.112926,-121.082222,,,0.01,Lane blocked due to accident on CA-49 Northbound at Lime Kiln Rd.,10000,Lime Kiln Rd,R,Grass Valley,Nevada,CA,95949-8507,US,US/Pacific,KGOO,12/21/2016 20:35,50,,50,30.05,10,West,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-8106,MapQuest,241,2,12/21/2016 20:56,12/21/2016 21:26,37.702988,-122.050423,,,0.01,Lane blocked due to accident on Crow Canyon Rd Eastbound at Crow Creek Rd.,5180,Crow Canyon Rd,L,Castro Valley,Alameda,CA,94552-3713,US,US/Pacific,KHWD,12/21/2016 20:54,48.9,,59,30.08,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-8107,MapQuest,241,3,12/21/2016 20:55,12/21/2016 21:25,37.386616,-121.90554,,,0.01,#2 lane blocked due to accident on I-880 Southbound at Exit 5 Brokaw Rd.,,I-880 S,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,12/21/2016 20:53,52,,54,30.04,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8108,MapQuest,241,3,12/21/2016 21:00,12/21/2016 21:30,38.642693,-121.429085,,,0.01,#2 lane blocked due to accident on I-80 Westbound at Exit 91 Raley Blvd.,,Raley Blvd,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,12/21/2016 21:10,44.6,41.4,81,30.08,6,SE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8109,MapQuest,201,2,12/21/2016 21:14,12/21/2016 21:44,38.452423,-122.815948,,,0.01,Accident on Guerneville Rd at Olivet Rd.,3898,Guerneville Rd,L,Santa Rosa,Sonoma,CA,95401-3956,US,US/Pacific,KSTS,12/21/2016 20:53,42.1,,92,30.04,9,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8110,MapQuest,201,3,12/21/2016 21:14,12/21/2016 21:44,37.794624,-122.206238,,,0.01,Right hand shoulder blocked due to accident on I-580 Westbound at Exit 24 35th Ave.,,I-580 W,R,Oakland,Alameda,CA,94602,US,US/Pacific,KOAK,12/21/2016 20:53,53.1,,74,30.05,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8111,MapQuest,201,3,12/21/2016 21:19,12/21/2016 21:48,37.31794,-121.980484,,,0.01,Accident on I-280 Southbound at Exit 9 County Hwy-G2 Lawrence Expy.,,I-280 S,R,San Jose,Santa Clara,CA,95129,US,US/Pacific,KSJC,12/21/2016 20:53,52,,54,30.04,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8112,MapQuest,201,3,12/21/2016 21:10,12/21/2016 21:40,38.375473,-121.950188,,,0.01,Accident on I-80 Eastbound at Exit 56 I-505.,,I-80 E,R,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,12/21/2016 20:53,39.9,,93,30.07,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8113,MapQuest,241,2,12/21/2016 21:26,12/21/2016 21:55,37.290485,-121.871147,,,0.01,#2 lane blocked due to accident on CA-87 Northbound at Exits 3 3A Curtner Ave.,,Guadalupe Fwy N,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,12/21/2016 21:53,50,,63,30.05,10,NE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8114,MapQuest,201,2,12/21/2016 21:29,12/21/2016 21:58,38.544781,-121.473785,,,0.01,#1 lane blocked due to accident on CA-99 Northbound at Exit 297 12th Ave.,,CA-99 N,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,12/21/2016 21:53,39.9,,100,30.07,4,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8115,MapQuest,201,2,12/21/2016 21:37,12/21/2016 22:07,37.369896,-121.926483,,,0.01,2 Left lane blocked due to accident on US-101 Southbound at Exits 390 391 CA-87 Guadalupe Pkwy.,,Charcot Ave,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,12/21/2016 21:53,50,,63,30.05,10,NE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8116,MapQuest,222,2,12/21/2016 21:32,12/21/2016 22:01,38.59343,-121.444771,,,0.01,Queueing traffic due to accident on I-80 Bus Capital City Fwy Southbound at Exits 9A 9B Exposition Blvd. On the median.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,12/21/2016 21:30,42.8,38.6,87,30.09,5,ESE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8117,MapQuest,201,2,12/21/2016 21:30,12/21/2016 21:59,38.663658,-121.292297,,,0.01,Left lane blocked due to accident on San Juan Ave Northbound at Madison Ave.,,San Juan Ave,R,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,12/21/2016 21:45,37.4,32.8,100,30.08,5,SE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-8118,MapQuest,241,2,12/21/2016 21:49,12/21/2016 22:19,37.765285,-122.404907,,,0.01,#2 lane blocked due to accident on US-101 Northbound at Exits 433 433B 433C San Francisco-Oakland Bay Bridge.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,12/21/2016 21:56,52,,80,30.05,10,North,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8119,MapQuest,241,3,12/21/2016 21:50,12/21/2016 22:20,37.789082,-122.387558,,,0.01,#2 lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Harrison St.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,12/21/2016 21:53,45,43.5,82,30.06,10,NW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8120,MapQuest,241,3,12/21/2016 21:46,12/21/2016 22:15,37.852394,-122.029083,,,0.01,#1 lane blocked due to accident on I-680 Southbound at Exits 42A 42B Stone Valley Rd.,,I-680 S,R,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,12/21/2016 21:53,,,,30.03,,North,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8121,MapQuest,201,2,12/21/2016 21:44,12/21/2016 22:14,37.616596,-121.030258,,,0.01,Accident on Paradise Rd at Carpenter Rd.,,S Carpenter Rd,R,Modesto,Stanislaus,CA,95358,US,US/Pacific,KMOD,12/21/2016 21:53,42.1,39.2,82,30.07,4,ESE,4.6,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8122,MapQuest,201,3,12/21/2016 21:55,12/21/2016 22:25,37.814941,-121.993477,,,0.01,Fast lane blocked due to accident on I-680 Southbound at Exit 38 Sycamore Valley Rd.,,I-680 S,R,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,12/21/2016 21:53,,,,30.03,,North,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8123,MapQuest,201,2,12/21/2016 23:41,12/22/2016 0:10,36.756168,-121.665146,,,0.01,Accident on US-101 El Camino Real Southbound at Ralph Ln.,651,El Camino Real N,R,Salinas,Monterey,CA,93907-1608,US,US/Pacific,KSNS,12/21/2016 23:53,43,,80,30.02,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8124,MapQuest,201,3,12/21/2016 23:47,12/22/2016 0:31,37.542194,-121.270691,,,0.01,#1 lane blocked due to accident on I-5 Southbound at Exit 441 Ingram Creek Rd.,,Westside Fwy S,R,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,12/21/2016 23:51,39.2,,87,30.02,3,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8125,MapQuest,201,2,12/21/2016 23:57,12/22/2016 0:26,36.578545,-121.727089,,,0.01,Accident on CA-68 Monterey Salinas Hwy at Corral de Tierra Rd.,23701,Monterey Salinas Hwy,L,Salinas,Monterey,CA,93908-9326,US,US/Pacific,KSNS,12/21/2016 23:53,43,,80,30.02,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8126,MapQuest,201,2,12/21/2016 23:56,12/22/2016 0:24,37.046162,-121.276062,,,0.01,Accident on CA-152 Pacheco Pass Hwy both ways around CA-152 Pacheco Pass Hwy.,17871,Pacheco Pass Hwy,L,Hollister,Santa Clara,CA,95023,US,US/Pacific,KCVH,12/21/2016 23:50,41,,87,30.04,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8127,MapQuest,201,2,12/22/2016 0:41,12/22/2016 1:10,37.549717,-122.054802,,,0.01,Accident on CA-84 Eastbound at Exit 37 Ardenwood Blvd.,,CA-84 E,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,12/22/2016 6:47,39.2,,87,30.01,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8128,MapQuest,343,3,12/22/2016 0:47,12/22/2016 1:17,38.276299,-122.047394,,,0.01,Slow traffic and right hand shoulder blocked due to accident now on the shoulder on I-80 Westbound at Exits 47 47A 47B Waterman Blvd.,,I-80 W,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,12/22/2016 0:58,39,33.4,83,30.03,10,North,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8129,MapQuest,343,3,12/22/2016 0:44,12/22/2016 1:13,37.701611,-121.909653,,,0.7,Slow traffic and right hand shoulder blocked due to accident now on the shoulder on I-580 Eastbound between Exits 44B 45 I-680 and Exit 45 Hopyard Rd.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,12/22/2016 0:53,43,,68,30.02,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-8130,MapQuest,201,3,12/22/2016 0:45,12/22/2016 1:14,37.701878,-121.901474,,,0.01,Accident on I-580 Westbound around I-580 Exit 46 / Dougherty Rd.,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,12/22/2016 0:53,43,,68,30.02,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
